DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,avg_secchi,max_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain
77008900,Lake or Pond,360670.2702,5071321.662,Todd,Y,1,2.969630047,7.25,37.4059,1753.7530196075384,1763.0914440480133,1765.990426288615,1770.05257971941,1647.2884267302034,2186.914481838051,2292.0976671585768,2196.74008920001,2022.2487161572503,2020.7707844416127,Analog,NonAnalog,Analog,Analog,Analog
77015000,Lake or Pond,349514.0963,5071960.736,Todd,Y,1,1.30048,1.8288,58.2482,1763.1326667649666,1780.3503797464166,1758.6837043040266,1774.8604988620518,1662.8248402345016,2182.1789329513267,2293.25299139353,2197.79396137644,2020.8003683676473,2021.7725042265515,Analog,NonAnalog,Analog,Analog,Analog
77016300,Lake or Pond,349876.0305,5080778.202,Todd,Y,0,1.358947368,2.29,16.2764,1780.5023297039884,1792.4455732635683,1776.210657174213,1787.2153839819016,1661.6034650804384,2199.7802204825653,2313.8583995462595,2204.4828224900493,2038.9746004030137,2038.3942686168016,Analog,NonAnalog,Analog,Analog,Analog
77016400,Lake or Pond,345958.4803,5080198.694,Todd,Y,0,1.575887536,6.08,19.9471,1770.1571947157167,1778.6752841468067,1764.7713905140067,1779.2200867613717,1652.6765096506667,2188.4684069480986,2301.049714520934,2196.024625961946,2027.645354476316,2029.7840341112176,Analog,NonAnalog,Analog,Analog,Analog
77018200,Lake or Pond,342253.5162,5077537.87,Todd,Y,0,1.426077333,3.5,22.6346,1818.0302590000233,1827.0416354693316,1815.6906924122484,1827.67865961893,1699.0275872760983,2236.551950838872,2352.3707534288733,2246.285650277023,2076.8574479842973,2081.5326202255055,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
77019500,Lake or Pond,334568.8199,5081291.686,Todd,Y,0,1.190263158,2.16,63.6795,1836.001612283035,1853.0596712921183,1824.7285894689717,1847.5808801702317,1715.570960545835,2246.8600812870536,2366.5874396799127,2260.7257599547997,2094.432279864528,2105.213871224857,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
77020100,Lake or Pond,341443.9271,5090837.228,Todd,Y,0,2.118205128,4.57,31.6113,1773.4089427496651,1786.2196995830284,1773.4116473235017,1782.5430850219916,1663.0115630519715,2193.9366530055736,2307.1096231019683,2204.105803201873,2033.4619639038465,2034.6599588898364,Analog,NonAnalog,Analog,Analog,Analog
77021500,Lake or Pond,335804.7553,5085466.099,Todd,Y,0,2.467977136,16.5,52.3506,1708.2818387890616,1717.510792915915,1705.3357981314266,1709.43686379876,1596.4242125722467,2124.473132449872,2232.327494892066,2133.720866694908,1964.125464570021,1966.867503864973,Analog,Analog,Analog,Analog,Analog
80003000,Lake or Pond,344445.0274,5184769.275,Wadena,Y,0,1.979015658,4.3,33.1724,1524.1373426427533,1531.0447958557734,1535.081455510245,1527.9856156835433,1426.1447385248966,1917.383895120104,2022.4048167433132,1920.2515765710896,1782.907251320561,1775.0172846076428,Analog,Analog,Analog,Analog,Analog
80003400,Lake or Pond,340885.3217,5183617.465,Wadena,Y,0,1.036931741,2.87,20.9465,1698.61170892213,1712.12118852501,1716.4205125555784,1712.4880323147868,1595.54140847663,2108.5670638028423,2224.0310158139205,2106.8406052456357,1968.6570812819057,1954.2972154653248,Analog,Analog,Analog,Analog,Analog
81005500,Lake or Pond,450897.104,4892756.681,Waseca,Y,1,1.90334624,4.95,30.751,1964.5455130408468,2000.27178787936,1952.2508856364263,1978.2391049692485,1842.3596551542432,2455.0189018649085,2574.6430744037325,2437.4223924643893,2253.2216265844504,2262.2072510692046,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82000100,Riverine polygon,517759.3326,4975105.897,Washington,Y,1,1.472353788,15.55,64.2588,1999.70068712589,2025.39986688734,2001.1096726118683,2014.5899482492032,1883.2435600523615,2467.444164637743,2602.2583091391225,2470.1099451913196,2291.0642604733057,2291.9289667745647,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
82002100,Lake or Pond,511599.6059,4988243.101,Washington,Y,1,1.068771454,6.1,89.9575,1906.603680089885,1950.0738663196785,1908.14710243682,1921.6074143730368,1796.7611680776115,2377.008012498087,2503.18767339715,2373.0775096806337,2206.2229876720717,2196.2169900172767,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82003000,Lake or Pond,512586.2163,5004186.777,Washington,Y,1,2.215771028,4.27,36.4059,1893.3228516336833,1931.9126019319183,1896.912740096515,1913.0817505831567,1784.5799584174051,2357.488329351035,2486.8072100618083,2362.10885428619,2191.8427655759583,2184.1354589883645,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82005200,Lake or Pond,511004.389,5007242.009,Washington,Y,1,2.869474286,3.3528,34.6842,1897.463410821852,1932.3164579966133,1908.6862124702784,1921.6124329165336,1794.893472784855,2357.1375375666066,2491.0173190896267,2367.4033559527356,2193.1114977003867,2183.9389507882715,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82005400,Lake or Pond,510979.9687,5014818.419,Washington,Y,1,1.449103059,4.27,52.3382,1873.2850715984785,1919.57387047131,1888.9901804347232,1901.7643744428483,1775.099920984205,2341.2153787757834,2462.3212243915764,2335.2272034545854,2169.8683042109037,2160.0027676598907,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82005900,Lake or Pond,514973.2853,5012743.116,Washington,Y,1,1.755896,4.42,58.4578,1893.760093724265,1936.3320560413867,1899.9881494362685,1920.3578680331368,1792.922722722805,2360.2445141443877,2484.3906832416283,2358.199783316291,2190.1842069553877,2179.76906203891,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82007400,Lake or Pond,510721.5032,4979525.896,Washington,Y,1,1.281219512,2.9,47.1224,2020.143574112485,2060.3150890536267,2019.573886526305,2036.8306254588863,1906.4546935217431,2489.35967472878,2629.196097380455,2492.685756127428,2319.2271550778905,2320.982754211299,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
82009000,Lake or Pond,506699.9929,4975272.666,Washington,Y,1,1.280818713,4,88.2212,2082.4499245347615,2120.71361472271,2085.079294972352,2105.643570020985,1970.3907346335832,2570.0479524069874,2709.937687079719,2565.0086653654325,2391.025068357664,2386.8746578875607,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
82009200,Lake or Pond,507959.397,4974707.534,Washington,Y,1,2.567966935,7.3,136.3289,1930.5051335772769,1969.068075564372,1929.7945817268785,1951.5130374473115,1818.6750361385484,2408.0384337235564,2541.872176304022,2406.4036402776724,2234.1860355070953,2229.6080586896023,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82009400,Lake or Pond,507096.8753,4972623.643,Washington,Y,1,0.686613725,2,86.9062,2127.588249646634,2172.633022851825,2132.1575540765866,2156.8648198316782,2020.07342041823,2612.351884745921,2754.4886624598435,2611.111253194441,2432.8026919052254,2438.422833019746,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
82010100,Lake or Pond,504628.8393,4985484.692,Washington,Y,1,3.281483695,7.2,55.8802,1937.675726353007,1979.498499413168,1939.274280229265,1954.8443252498432,1821.730865458225,2406.0597880565656,2541.2179234299147,2406.628691687144,2237.564982289185,2234.363212952713,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82010300,Lake or Pond,504423.9213,4984838.564,Washington,Y,1,3.111447488,5.8,62.1781,1937.675726353007,1979.498499413168,1939.274280229265,1954.8443252498432,1821.730865458225,2406.0597880565656,2541.2179234299147,2406.628691687144,2237.564982289185,2234.363212952713,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82010400,Lake or Pond,506004.1456,4984669.397,Washington,Y,1,4.3383504,7.3,49.5797,1875.4320933889949,1912.8923357181584,1873.842551507845,1891.470499915735,1762.0932623915885,2346.9668341630822,2476.681698984382,2345.765852621419,2176.2716084698486,2169.8582454978764,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82010600,Lake or Pond,509051.2872,4981118.149,Washington,Y,1,4.36774,7.0104,49.391,1872.9780618277216,1914.8988589815317,1878.92348856354,1897.7502278614015,1766.90964661616,2346.774259674381,2480.7285787889778,2348.886492063802,2179.34024663902,2170.981854960779,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82011800,Lake or Pond,503151.7742,4986796.474,Washington,Y,1,2.342948718,6.3,94.3549,1989.2922131834168,2024.2694922196167,1988.4783628900768,2009.8733796271083,1875.0032089148233,2463.2577240270048,2599.5695281760327,2462.494625636853,2289.4201860043386,2287.7223491064515,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
82013000,Lake or Pond,504035.7743,4991717.319,Washington,Y,1,2.54657277,5.2,64.2225,1911.230535354733,1953.688965715465,1916.3943687550632,1936.0385821631833,1804.924867513853,2381.0704702202715,2515.1192402661973,2385.050604528604,2211.395486885949,2200.832634808725,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82015300,Lake or Pond,504536.1865,4997779.697,Washington,Y,1,2.94459364,5,63.41,1772.84234253367,1811.4723047360717,1761.9667156142982,1787.7955761233634,1662.24064927264,2227.731427087767,2349.240027695347,2229.821066014304,2066.3537266295293,2059.436341987429,Analog,NonAnalog,Analog,Analog,Analog
82015900,Lake or Pond,504004.2571,5013346.026,Washington,Y,1,1.759383026,4.12,108.9763,1818.9064527881485,1865.0286022521968,1825.654041978365,1836.9717675099264,1718.2404520072732,2279.7885085358084,2399.553192961501,2275.9346130031577,2111.180020217653,2104.774445612203,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
82016300,Lake or Pond,499873.7606,5011883.272,Washington,Y,1,1.670827015,4,100.4841,1968.7945984723017,2008.5638478134551,1976.7832148676664,1997.0726623172768,1865.0453464098384,2447.45588138925,2582.558029745289,2448.762174264939,2270.804102606916,2265.0316892152296,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
82016700,Lake or Pond,501219.3473,4991539.254,Washington,Y,1,3.863733183,8.5,123.0549,1854.8711273675967,1888.988276712485,1858.0868295342664,1876.727631391285,1747.2902850872715,2325.7194793549406,2454.024297728285,2329.1445878204486,2150.9052483146006,2146.027097171416,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82016800,Lake or Pond,498433.5726,5012328.165,Washington,Y,1,0.794166667,1.4,46.6992,1926.78104630356,1966.7630256527916,1927.6917357934249,1949.0887726270832,1821.45828228725,2402.561688111384,2534.9504868380236,2405.226404770384,2229.585225749662,2230.399246246391,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
82028700,Lake or Pond,518817.8528,5007455.912,Washington,Y,1,1.881771429,2.1336,52.8047,1927.6029574541733,1968.728910474783,1923.9158702468317,1946.1552312210515,1811.5838701443768,2391.488651623956,2524.57097934469,2394.055933006744,2221.8867200103905,2222.7280540692464,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
85001100,Lake or Pond,608775.1504,4877046.576,Winona,Y,1,1.2192,1.8288,162.4971,1962.990544121855,2008.301006335615,1978.3623565308533,1988.0492520470216,1869.2824341375,2471.7525597504864,2578.61428405822,2437.4619698174693,2275.000592803074,2268.6820279258477,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
85001200,Lake or Pond,602452.2384,4880556.528,Winona,Y,1,3.680685714,4.3,147.7769,1860.367966740635,1906.6155378941585,1874.6077361324517,1882.0483403830617,1764.6209409356384,2365.265701244778,2467.6165188408186,2331.794663343247,2171.666612406832,2165.1434542399347,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86001100,Lake or Pond,441248.7811,4999981.788,Wright,Y,1,5.300371429,9.14,27.5472,1829.5601611580632,1850.6194525741785,1825.4769153339985,1840.3540561491116,1721.7154374905133,2287.2294872577017,2408.199739871746,2285.956770994595,2114.4504259253586,2109.755479157112,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
86002300,Lake or Pond,441556.4028,5002603.75,Wright,Y,1,1.688359355,7.62,35.6012,1966.4410270230785,1995.470928801407,1965.6772650565767,1977.744069952432,1860.0580428194985,2424.057371229709,2552.658332116528,2425.9505168568703,2250.6208014383315,2249.7960004566817,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86003100,Lake or Pond,440234.716,5008725.695,Wright,Y,1,1.283333333,7,17.3691,1979.6130783185083,2010.1281064238751,1976.2907257757784,1990.746553810975,1871.4672708075316,2436.792778012773,2563.258457733441,2439.833526639183,2262.975779734089,2262.1834094676683,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86005100,Lake or Pond,432228.4967,5007507.297,Wright,Y,1,2.091133333,5.3,40.236,1982.3193143921,2005.6868070737685,1980.63591818385,1993.8541836706231,1872.301801610445,2443.393597017056,2570.551111672394,2441.445970676613,2266.540424873533,2263.4954992439375,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86005300,Lake or Pond,432955.3935,5005440.432,Wright,Y,1,2.3876,3.9624,93.3329,1909.904409211107,1938.53657263349,1911.8464917080569,1926.71321815432,1798.20451328264,2373.870431666396,2493.7996838445474,2371.907082799998,2194.3151370819332,2196.853487168086,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86006600,Lake or Pond,430799.4828,5016175.784,Wright,Y,1,4.279303623,7.62,22.2808,1888.5814704438667,1914.2322937812285,1885.90007081781,1902.426151494835,1782.0151108975151,2351.5896611255216,2477.4169574134708,2350.943071174343,2177.0192315936765,2172.693983167377,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86008800,Lake or Pond,430124.7782,4999761.331,Wright,Y,1,1.2192,1.2192,55.4047,1934.0829731423464,1959.8087429183363,1932.3644696952815,1943.5899151728868,1824.8627180763333,2393.580288213391,2519.953123946743,2393.58006453805,2219.2358555428423,2216.428170810772,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86009000,Lake or Pond,429774.1546,5001449.496,Wright,Y,1,1.005963889,4.3,90.8301,2029.0136220833551,2053.3524459702217,2026.39480514105,2041.401021495685,1921.4238879174384,2488.8443935645782,2622.940673725356,2490.051009105813,2312.798943614558,2313.4262217678506,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86010600,Lake or Pond,421553.9449,4991319.828,Wright,Y,1,1.033155963,3.1,38.4901,2007.0803723571116,2032.4067830732683,1993.5732904030351,2001.906494635135,1880.60629477153,2457.609198925437,2586.085789632403,2463.323371571079,2275.5872047782186,2289.649627397035,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86010700,Lake or Pond,428253.6801,4999328.292,Wright,Y,1,1.678093333,4.27,31.6255,1882.150941011075,1910.532663043635,1877.829272377465,1889.2281782824284,1766.7456859035217,2338.83636499934,2458.821335002493,2337.3165917093306,2166.307423439568,2162.394283664607,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86010800,Lake or Pond,427727.9962,4999017.584,Wright,Y,1,0.9906,1.524,31.6255,1882.150941011075,1910.532663043635,1877.829272377465,1889.2281782824284,1766.7456859035217,2338.83636499934,2458.821335002493,2337.3165917093306,2166.307423439568,2162.394283664607,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86011400,Lake or Pond,423537.2926,4991665.498,Wright,Y,1,2.29630339,7.9,86.2246,1905.8538054199184,1932.4549618539816,1906.1479169210484,1913.9318880488936,1799.3816989571667,2355.843707215054,2479.350998785976,2360.924396317146,2181.9254011189055,2186.2844615611975,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86012000,Lake or Pond,421757.783,5006583.341,Wright,Y,1,1.74554,5.49,39.647,1889.4703952335085,1914.9999668179696,1887.5737136500336,1896.65348652391,1776.6343963676284,2341.662986029159,2457.7409916658926,2344.371362175971,2166.931904907715,2169.098794381513,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86012300,Lake or Pond,426386.9314,5004931.568,Wright,Y,1,4.4196,4.4196,28.4431,1954.0365577534933,1981.991142158615,1952.3951537673304,1967.1653236310333,1847.923819673125,2416.456329821925,2545.911056429802,2415.0275917299937,2241.649134856246,2238.474590733167,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86013401,Lake or Pond,424539.9079,5009462.053,Wright,Y,0,3.401868063,8.53,42.4546,1801.6902112942869,1824.0413097081516,1797.8117326857766,1800.5896080452733,1689.6414489665233,2250.9331572177684,2363.647284366851,2251.3171801609883,2076.416691182864,2079.838570987568,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
86013403,Lake or Pond,426601.8213,5010322.717,Wright,Y,0,2.026778351,5.8,42.4546,1801.6902112942869,1824.0413097081516,1797.8117326857766,1800.5896080452733,1689.6414489665233,2250.9331572177684,2363.647284366851,2251.3171801609883,2076.416691182864,2079.838570987568,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
86014000,Lake or Pond,423211.3493,5018002.072,Wright,Y,1,1.393406897,3.89,49.5692,1904.678776097005,1933.0070993651864,1905.1553256044533,1914.7763676100683,1799.1921747072215,2359.403598318303,2484.8873273770178,2365.026152759975,2187.115223147679,2183.4204949187333,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86015600,Lake or Pond,422203.2931,5011550.881,Wright,Y,1,2.5689768,5.79,22.4853,1870.806151733315,1900.29181831208,1870.9769083330984,1882.22210497408,1765.90067573199,2326.967569072223,2444.6084211777606,2331.18706866492,2154.4823809665354,2155.834231126958,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86016800,Lake or Pond,424870.5153,5023398.554,Wright,Y,1,1.246065882,5.5,59.9248,1927.1031611463284,1946.286560707292,1925.8339338119015,1931.79314206306,1819.860096585272,2380.843732038716,2500.8000430662332,2383.8862194813537,2206.4191395121425,2201.0103344230074,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86018200,Lake or Pond,420397.1893,5002415.206,Wright,Y,1,1.554487167,5.7912,28.2537,1926.74514820529,1953.0556828837337,1923.5737993448367,1933.510430376975,1811.7968582903616,2382.1512644863537,2503.83663377351,2385.348709510378,2205.4416593449805,2208.427411512058,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86018300,Lake or Pond,420465.675,5026018.345,Wright,Y,1,1.336613091,6.4,72.4792,1855.90926470223,1876.4175722802584,1851.92306120546,1861.329029806625,1745.497716128695,2310.041505686077,2427.3916019234375,2311.149918969641,2138.4733654950405,2130.4772545217866,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86018400,Lake or Pond,417040.1266,4989350.763,Wright,Y,1,0.824904706,3.3528,34.5867,2055.0902938129584,2078.9288040770334,2046.3273577539337,2064.0218388714784,1936.317642986995,2514.4093327258593,2645.562249180182,2515.3550682157293,2334.8907847778532,2343.0593004498996,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86018800,Lake or Pond,418843.3074,4985726.651,Wright,Y,1,1.250472727,3.35,33.8989,2043.854571285765,2066.7487192077233,2036.3554245538032,2044.879611497825,1927.1889920562269,2496.094801214884,2623.8867769749904,2504.989834778408,2315.3520406967195,2329.089724413456,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86019900,Lake or Pond,415820.5497,4991539.516,Wright,Y,1,1.615491654,5.9,80.1355,2006.6096247982816,2026.7195734399716,2001.665345684463,2011.7933710197467,1893.315337454375,2459.226140986468,2589.3792722031167,2463.674276017117,2279.197422482425,2291.099615465172,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86021700,Lake or Pond,412825.3431,5004158.195,Wright,Y,1,1.935138137,6.708,34.4344,1964.0440956344232,1987.1834944589684,1961.76107433631,1971.2564232007417,1853.492957609325,2418.7221546933683,2542.965156103812,2420.9826426754275,2242.619879642172,2244.626223674773,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86022100,Lake or Pond,414105.4322,5001527.94,Wright,Y,1,2.059700699,6.71,26.973,1932.3715283396768,1954.897755929625,1929.9156486089216,1941.33677911625,1822.848272863135,2390.841410606659,2511.8520816934033,2390.6254094607907,2211.279299672735,2216.398359948827,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86022300,Lake or Pond,419446.5461,5017682.85,Wright,Y,1,1.631305691,4.7,46.5788,1928.836853791557,1955.0095539421068,1932.3581276770683,1944.9549113341784,1823.801389008695,2386.682729448356,2512.193336853955,2389.355007576016,2214.9686778762607,2208.494819659921,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86022700,Lake or Pond,416475.8313,5013416.87,Wright,Y,1,2.371124731,9.5,36.6185,1917.0765438536264,1933.0655933421249,1917.7077491324767,1928.9319189932385,1808.1888000470933,2368.4359140920815,2487.240038390627,2372.7357964299713,2191.1882465339895,2192.779389294742,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86022900,Lake or Pond,419483.8395,5013854.564,Wright,Y,1,1.268472394,5.2,30.9686,2008.827703286655,2034.99244043619,2003.3254658987032,2017.8153190337432,1896.2799173756937,2463.819272121256,2594.1722851194963,2469.8927837067004,2288.7780140371233,2293.155694498931,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86023000,Lake or Pond,419456.5978,5012804.493,Wright,Y,1,1.542212912,6.1,30.9686,2008.827703286655,2034.99244043619,2003.3254658987032,2017.8153190337432,1896.2799173756937,2463.819272121256,2594.1722851194963,2469.8927837067004,2288.7780140371233,2293.155694498931,NonAnalog,NonAnalog,NonAnalog,NonAnalog,NonAnalog
86023300,Lake or Pond,418531.5413,5018734.562,Wright,Y,1,3.137513311,5.18,43.3619,1788.7440704038968,1810.26151360747,1788.6857274879133,1796.034697401035,1681.5395110771433,2234.4120030651293,2348.5869553577168,2237.787011669888,2065.55031460946,2060.675869237846,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
86024200,Lake or Pond,414618.9206,5022120.031,Wright,Y,1,2.662142857,4.72,16.4028,1856.102745689055,1883.9224446282817,1860.5482208936432,1868.131311950345,1749.8402571204867,2315.118968210458,2433.3350272790917,2317.367675725371,2142.663353969049,2137.0148985458736,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86024300,Lake or Pond,412803.432,5020229.853,Wright,Y,0,2.923392453,6.096,46.632,1718.308002039657,1741.2633598081134,1715.234702706813,1722.548716205495,1606.9223279894934,2173.5272284619305,2280.7531757375054,2169.584900457687,2001.8504938226165,1994.3370222841368,Analog,NonAnalog,Analog,Analog,Analog
86025100,Lake or Pond,411779.5713,5014106.68,Wright,Y,1,2.673425688,5.2,64.1911,1874.920364066243,1898.21120425537,1872.3301508419484,1878.6462444798815,1764.55762644176,2326.735352014959,2444.386746213408,2328.9775949593627,2153.0290705009343,2154.5087744727116,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86025200,Lake or Pond,412242.4631,5017384.753,Wright,Y,1,1.3716,1.3716,40.7474,1854.2919226323968,1873.36606000777,1849.2392708417967,1857.3641312579316,1742.1814381611282,2307.4069406108024,2422.015726238302,2306.371642412032,2130.685953659107,2134.126046750422,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86027300,Lake or Pond,408712.8235,5006852.242,Wright,Y,1,1.385613675,3.35,23.5266,1950.553237825825,1980.2637533745033,1952.2592483418084,1960.829323464835,1846.3544268434168,2410.2610108757603,2532.7440119036874,2413.3869068285085,2234.0678615023216,2237.322888660177,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86027900,Lake or Pond,404716.0335,5011384.601,Wright,Y,1,5.607286355,9.3,51.8816,1795.0153339346284,1812.770320059907,1793.19066902156,1796.5918070340515,1684.0215024817817,2242.6249799357947,2356.8740323406423,2246.5881974776116,2069.240153619708,2073.6838651909716,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
86028100,Lake or Pond,406219.0131,5018936.764,Wright,Y,1,1.71440995,5.9,38.0776,1864.54306453714,1889.53033937613,1865.0005595593336,1872.017400896468,1754.372462671535,2320.7605219161505,2439.637211729907,2321.303226604386,2148.5092756558693,2141.1828676981872,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86028400,Lake or Pond,408364.3154,5017116.045,Wright,Y,1,2.489380117,6.25,36.697,1860.8862117405267,1884.5548750530863,1856.106367413488,1865.88319797129,1751.7943204928151,2316.7246939210095,2434.327172237218,2317.207144893039,2140.875757735433,2145.089585438813,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86028800,Lake or Pond,408677.7124,5012447.991,Wright,Y,1,2.65544,5.5,42.4865,1889.648121499075,1913.793108419435,1885.0364618699016,1892.31653045979,1777.1733285650432,2339.046462603213,2460.1895334326614,2342.7279828270975,2166.568709339356,2170.030657313821,NonAnalog,NonAnalog,NonAnalog,Analog,NonAnalog
86028900,Lake or Pond,406237.9944,5011663.671,Wright,Y,1,5.37935631,9.75,51.8816,1795.0153339346284,1812.770320059907,1793.19066902156,1796.5918070340515,1684.0215024817817,2242.6249799357947,2356.8740323406423,2246.5881974776116,2069.240153619708,2073.6838651909716,NonAnalog,NonAnalog,NonAnalog,Analog,Analog
