DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,EWMSTATUS,avg_secchi,roaddensity_density_mperha,ACCESS.Curr,MIROC5.Curr,IPSL.Curr,GFDL.Curr,MRI.Curr,ACCESS.Futr,MIROC5.Futr,IPSL.Futr,GFDL.Futr,MRI.Futr,ACCESS.domain,MIROC5.domain,IPSL.domain,GFDL.domain,MRI.domain,ACCESS.GAMminK.CurrPred,GFDL.GAMminK.CurrPred,IPSL.GAMminK.CurrPred,MIROC5.GAMminK.CurrPred,MRI.GAMminK.CurrPred,ACCESS.GAMminK.FutrPred,GFDL.GAMminK.FutrPred,IPSL.GAMminK.FutrPred,MIROC5.GAMminK.FutrPred,MRI.GAMminK.FutrPred,ACCESS.GAMbestK.CurrPred,GFDL.GAMbestK.CurrPred,IPSL.GAMbestK.CurrPred,MIROC5.GAMbestK.CurrPred,MRI.GAMbestK.CurrPred,ACCESS.GAMbestK.FutrPred,GFDL.GAMbestK.FutrPred,IPSL.GAMbestK.FutrPred,MIROC5.GAMbestK.FutrPred,MRI.GAMbestK.FutrPred,ACCESS.RF.CurrPred,GFDL.RF.CurrPred,IPSL.RF.CurrPred,MIROC5.RF.CurrPred,MRI.RF.CurrPred,ACCESS.RF.FutrPred,GFDL.RF.FutrPred,IPSL.RF.FutrPred,MIROC5.RF.FutrPred,MRI.RF.FutrPred,mean.curr.preds,var.curr.preds,mean.fut.preds,var.fut.preds
18009600,Lake or Pond,420107.439,5129044.926,Crow Wing,1,2.19342385,44.2378,1727.303106,1743.304206,1743.081197,1748.478555,1635.113465,2153.51846,2253.056444,2158.403658,2000.112886,1981.584581,Analog,Analog,Analog,Analog,Analog,0.286395338,0.304507927,0.310127895,0.279866758,0.313677935,0.994759449,0.929860016,0.996581988,0.998410742,0.989654355,0.224132584,0.244668821,0.262021179,0.223818448,0.269393286,0.931106514,0.944944101,0.933099056,0.906012746,0.951935988,0.666866667,0.561266667,0.57957,0.55775,0.60226,0.899576667,0.92172,0.894343333,0.872056667,0.909856667,0.261830474,0.001722763,0.946716143,0.001432489
18013900,Lake or Pond,419150.0305,5146593.465,Crow Wing,0,3.118538182,33.311,1735.978266,1752.261243,1752.876505,1755.120438,1645.127267,2160.216476,2258.019419,2161.931002,2009.810134,1994.539723,Analog,Analog,Analog,Analog,Analog,0.364567826,0.378867148,0.397558417,0.369385875,0.407090207,0.996406853,0.952669906,0.997556127,0.998935137,0.993841493,0.338654198,0.36103692,0.400282471,0.349554435,0.412328802,0.951975857,0.965240031,0.954936502,0.937209444,0.966946118,0.111503333,0.14497,0.16059,0.127803333,0.20815,0.904446667,0.926516667,0.90743,0.888003333,0.905693333,0.353365597,0.002597624,0.958170978,0.001504948
18014000,Lake or Pond,418609.6165,5151063.495,Crow Wing,0,3.60024,15.3924,1729.731414,1745.914145,1746.770776,1747.972158,1643.184637,2152.825763,2253.301257,2157.208431,2002.836744,1985.483425,Analog,Analog,Analog,Analog,Analog,0.316491939,0.329050449,0.349749782,0.330427749,0.371598528,0.995289065,0.939728014,0.996959451,0.998720185,0.991805193,0.297016345,0.315163781,0.357216237,0.315931686,0.388608664,0.950080964,0.961499583,0.953478644,0.936515405,0.966354556,0.0961,0.096153333,0.11213,0.109396667,0.127103333,0.786653333,0.821566667,0.776696667,0.79185,0.786496667,0.302037055,0.00427813,0.95281783,0.002241549
18014500,Lake or Pond,410275.1121,5137108.826,Crow Wing,0,2.282021333,86.2031,1766.957813,1785.406533,1781.119073,1787.92917,1671.444808,2192.411219,2296.643496,2197.187561,2040.076507,2020.087425,Analog,NonAnalog,Analog,Analog,Analog,0.598990679,0.613295806,0.620775759,0.580646073,0.619922352,0.998863068,0.983482837,0.999260808,0.999657843,0.997736825,0.594681146,0.626960135,0.643206604,0.585981429,0.642324471,0.963499959,0.97939048,0.962125905,0.943833949,0.974574359,0.31577,0.294003333,0.273796667,0.30449,0.299873333,0.840466667,0.86235,0.830236667,0.770583333,0.884623333,0.638201838,0.005556825,0.976116058,6.92E-04
18018500,Lake or Pond,430006.1245,5176629.105,Crow Wing,1,1.724035714,25.7684,1729.792843,1746.215339,1751.477488,1747.314606,1645.110157,2148.433961,2249.701338,2147.769276,2002.901719,1988.739913,Analog,Analog,Analog,Analog,Analog,0.176873072,0.187730207,0.208359604,0.174190886,0.213184281,0.989148745,0.881027173,0.992300294,0.996821918,0.98289573,0.126345423,0.132706404,0.168223289,0.127638022,0.177879018,0.869610698,0.893696535,0.87847286,0.826472508,0.90270307,0.628046667,0.589176667,0.628033333,0.57669,0.671986667,0.829313333,0.910546667,0.839513333,0.82895,0.857973333,0.163158762,0.00132066,0.898420999,0.003959181
18020300,Lake or Pond,427718.5976,5175046.162,Crow Wing,1,1.592363842,49.2235,1740.653114,1756.369343,1762.064259,1759.338634,1653.109278,2155.791258,2259.403072,2157.718932,2013.622926,2001.911126,Analog,Analog,Analog,Analog,Analog,0.261811811,0.275592785,0.300094746,0.248417939,0.298671956,0.99345671,0.92735126,0.995506948,0.998077327,0.990472539,0.201026671,0.213436277,0.259268657,0.193969472,0.261357332,0.901905595,0.926005246,0.904979099,0.860485412,0.923841993,0.62604,0.609636667,0.762246667,0.58737,0.71785,0.94885,0.958543333,0.94568,0.899886667,0.961913333,0.259663692,0.002779859,0.928434318,0.002205003
18021200,Lake or Pond,427186.2071,5177734.199,Crow Wing,1,5.241206504,42.2696,1620.570523,1634.313873,1642.06626,1631.33849,1533.453403,2033.977543,2132.175061,2040.361934,1891.803377,1879.018254,Analog,Analog,Analog,Analog,Analog,0.326184514,0.314800303,0.338053779,0.334855047,0.341796803,0.987745014,0.87999734,0.990853797,0.996528308,0.979503583,0.258567293,0.247224961,0.266659421,0.265452447,0.267629743,0.988095963,0.956114358,0.989555081,0.988923289,0.987940455,0.623383333,0.617326667,0.61095,0.604226667,0.632166667,0.89404,0.910663333,0.888823333,0.89324,0.901936667,0.256068471,0.002344209,0.983190113,1.42E-04
18024200,Lake or Pond,417711.3332,5156192.006,Crow Wing,1,3.342362483,31.4841,1709.078425,1727.582587,1726.167473,1727.403723,1625.777464,2132.020954,2231.02853,2137.457984,1981.225578,1965.487073,Analog,Analog,Analog,Analog,Analog,0.319053828,0.329152087,0.344762458,0.331200185,0.371733641,0.99465528,0.931504514,0.996479798,0.998468456,0.990408952,0.264328241,0.275420564,0.308237804,0.284368297,0.348890687,0.962223154,0.962696767,0.964672377,0.95204886,0.973254508,0.517046667,0.541303333,0.51003,0.517696667,0.509046667,0.903626667,0.94968,0.913033333,0.896226667,0.911706667,0.281387449,0.002119087,0.96525425,8.61E-04
18024300,Lake or Pond,415630.3528,5153837.506,Crow Wing,1,2.883679918,24.1841,1729.217219,1744.510274,1739.074651,1742.599795,1637.248858,2147.088937,2246.204211,2149.607904,2000.50116,1982.332214,Analog,Analog,Analog,Analog,Analog,0.284630275,0.287115848,0.298276867,0.288416031,0.319948821,0.99401416,0.92873552,0.995963138,0.998276388,0.989839272,0.246163482,0.244344643,0.269782898,0.253617902,0.303133739,0.938737602,0.950267515,0.94308269,0.920961029,0.957185943,0.557576667,0.519583333,0.55395,0.540123333,0.61412,0.923626667,0.965356667,0.929116667,0.92442,0.950823333,0.253592802,0.001982824,0.944691703,0.002026959
18026100,Lake or Pond,415358.0286,5165356.307,Crow Wing,1,3.243943662,29.0417,1490.49075,1499.696269,1498.802825,1490.998171,1399.029696,1892.602229,1983.4444,1893.572289,1754.543593,1742.440055,Analog,Analog,Analog,Analog,Analog,0.094195723,0.093011783,0.090746456,0.093188228,0.093360119,0.796220508,0.37123633,0.809269023,0.919719509,0.70454561,0.131311048,0.145879401,0.135298544,0.126991529,0.122389842,0.897777044,0.356991732,0.908512437,0.956169154,0.83036292,0.494003333,0.497383333,0.498636667,0.489423333,0.5064,0.931816667,0.21623,0.851346667,0.93784,0.794406667,0.12102523,0.001304026,0.820042131,0.002725099
18026600,Lake or Pond,418310.1492,5172750.725,Crow Wing,0,2.830850413,30.2771,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.144759614,0.164161771,0.16502213,0.14949836,0.169950064,0.971941575,0.749353958,0.979673084,0.991316157,0.949656768,0.086777189,0.093629496,0.097061995,0.088905485,0.101446343,0.958651929,0.870841415,0.963732751,0.958473192,0.959892124,0.08668,0.079126667,0.084316667,0.077363333,0.083065714,0.883913333,0.893326667,0.899826667,0.900523333,0.929693333,0.100065464,5.75E-04,0.947646302,5.89E-04
18026900,Lake or Pond,413376.0051,5173541.482,Crow Wing,0,4.353151648,54.4162,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.334194163,0.357959813,0.361506826,0.343371897,0.371693485,0.990358964,0.894591344,0.992809432,0.997064116,0.981983015,0.254204334,0.267702597,0.274899191,0.260442994,0.283574856,0.98811856,0.959775052,0.989442411,0.988137126,0.988222384,0.03476,0.08083,0.076216667,0.044916667,0.088343333,0.86966,0.902386667,0.872513333,0.878603333,0.89412,0.265726086,0.002157719,0.984332974,1.09E-04
18027100,Lake or Pond,416416.5685,5171244.969,Crow Wing,0,2.651096154,54.5322,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.200456641,0.222461106,0.22244637,0.199281727,0.227264032,0.98088294,0.813265689,0.985868715,0.993851139,0.964407971,0.120078169,0.127574193,0.131004804,0.118551341,0.136075758,0.970842392,0.905161856,0.973867597,0.969523669,0.970921068,0.03828,0.054276667,0.058033333,0.03375,0.069133333,0.86287,0.883943333,0.863293333,0.867766667,0.883803333,0.144311789,0.001181831,0.964648363,2.18E-04
18030500,Lake or Pond,410990.0523,5151343.007,Crow Wing,0,4.303095502,61.3463,1636.870109,1655.113049,1656.74917,1652.479194,1551.335623,2056.557748,2150.163565,2059.975234,1907.396725,1893.444386,Analog,Analog,Analog,Analog,Analog,0.395446622,0.390391272,0.405652761,0.402314324,0.416910864,0.992885561,0.916661642,0.994502414,0.997741041,0.986450333,0.302973016,0.294995882,0.31499095,0.311625313,0.32606755,0.989406102,0.968909304,0.990482655,0.988912421,0.989960865,0.17427,0.107123333,0.118153333,0.192093333,0.138953333,0.912313333,0.895663333,0.901343333,0.910266667,0.894326667,0.310708181,0.002667091,0.986676784,8.14E-05
18030800,Lake or Pond,409892.1777,5158721.538,Crow Wing,0,5.198569281,62.903,1608.960424,1629.487625,1628.504566,1628.411443,1525.955018,2029.316029,2120.368801,2033.70329,1879.774483,1866.557639,Analog,Analog,Analog,Analog,Analog,0.402041357,0.399833079,0.404488528,0.414519008,0.418346787,0.99118026,0.901595512,0.993020017,0.997109433,0.982692838,0.330989814,0.324326187,0.327833812,0.338161169,0.336014597,0.991964558,0.963389421,0.992837326,0.992647528,0.991029467,0.24594,0.272606667,0.27782,0.25075,0.276176667,0.897576667,0.867556667,0.878,0.897916667,0.890163333,0.33481375,0.003628244,0.988518072,6.30E-05
18031000,Lake or Pond,406667.6424,5171605.624,Crow Wing,0,3.298685712,30.7926,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.176056846,0.197398246,0.199125613,0.183791853,0.205906497,0.97764333,0.789201176,0.983774783,0.993208338,0.959822398,0.113966835,0.122820508,0.1273843,0.11816759,0.133111686,0.969120352,0.901369432,0.97303594,0.96941482,0.970193902,0.05049,0.05007,0.04473,0.039826667,0.048079048,0.894853333,0.899023333,0.908596667,0.89597,0.920976667,0.124787369,7.61E-04,0.959753035,4.76E-04
18031100,Lake or Pond,413256.7257,5171582.557,Crow Wing,0,4.303714286,45.3602,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.292207518,0.316142537,0.319762778,0.303594067,0.329753444,0.988302666,0.875577006,0.991351956,0.996480354,0.978414619,0.218295742,0.231414708,0.238508504,0.226018879,0.246786214,0.985535855,0.951578646,0.987249205,0.985728919,0.985806527,0.04435,0.09668,0.10033,0.070143333,0.106566667,0.91423,0.899726667,0.91751,0.908923333,0.926403333,0.227110343,0.00172153,0.980450414,1.65E-04
18031200,Reservoir,413544.6229,5168506.174,Crow Wing,0,4.013248,63.5738,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.352256278,0.376056374,0.37867854,0.356685144,0.388497697,0.991094834,0.901715389,0.9933167,0.99723054,0.983202519,0.262937777,0.27599447,0.282552253,0.265398219,0.291506029,0.988641703,0.961361577,0.989832771,0.988433153,0.98866459,0.10119,0.108953333,0.11123,0.102573333,0.116386667,0.891443333,0.866743333,0.887643333,0.887253333,0.899773333,0.279883917,0.002531175,0.985299377,8.48E-05
18031500,Lake or Pond,411377.8286,5174447.122,Crow Wing,0,4.341953271,47.6807,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.304196238,0.328115074,0.331773452,0.315201566,0.341854657,0.988946795,0.881428709,0.991808425,0.996665851,0.979531304,0.228826965,0.242110023,0.24928597,0.236338379,0.257677967,0.986375826,0.954234357,0.987964413,0.986523171,0.986592357,0.081133333,0.144946667,0.137423333,0.10157,0.14209,0.936773333,0.935533333,0.939743333,0.93434,0.948203333,0.238187875,0.00183231,0.981772513,0.000146808
18032000,Lake or Pond,408503.2609,5137761.205,Crow Wing,0,4.2164,87.4742,1670.531505,1687.974475,1684.594393,1685.0109,1578.862242,2095.309249,2192.629972,2101.803463,1942.50569,1923.29175,Analog,Analog,Analog,Analog,Analog,0.584257822,0.571962549,0.582394841,0.579409041,0.593316635,0.997690886,0.967606741,0.998343904,0.999278706,0.994899818,0.495997563,0.481637165,0.504918129,0.500331486,0.519785909,0.992890736,0.987718412,0.993212805,0.991112682,0.994102471,0.199126667,0.182956667,0.19636,0.174886667,0.193823333,0.826596667,0.82911,0.823923333,0.83443,0.833,0.508570779,0.006075953,0.992600208,3.26E-05
18035200,Lake or Pond,407968.671,5164910.829,Crow Wing,1,5.44638033,40.3373,1679.002938,1694.005804,1701.927579,1703.018844,1597.733125,2109.920193,2203.615135,2113.638983,1956.47735,1942.163146,Analog,Analog,Analog,Analog,Analog,0.429815548,0.443003838,0.459300019,0.44222884,0.475817819,0.996362138,0.949558831,0.997402143,0.998896771,0.992945404,0.373678969,0.395316632,0.426325181,0.390826093,0.447145574,0.986325542,0.981141362,0.987363972,0.984118133,0.989495027,0.66331,0.688653333,0.634863333,0.639743333,0.644696667,0.903836667,0.908936667,0.883306667,0.897366667,0.88973,0.389670881,0.003890291,0.984877799,1.61E-04
18035400,Lake or Pond,409402.1046,5169843.269,Crow Wing,0,3.917602469,32.2135,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.219231351,0.242238313,0.245207049,0.230924045,0.254007184,0.982895538,0.829530785,0.987534642,0.994898009,0.969107563,0.154483595,0.165775383,0.171839358,0.161859379,0.179006498,0.978060411,0.928418947,0.980877011,0.978576641,0.97882251,0.05187,0.06361,0.058353333,0.048833333,0.075355714,0.91964,0.92811,0.921636667,0.9213,0.93389,0.161911913,0.001165461,0.969686112,3.48E-04
18035500,Lake or Pond,404105.3968,5168563.586,Crow Wing,0,3.668894382,37.9752,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.223426237,0.246590519,0.249004391,0.232508918,0.257383487,0.983299983,0.832837576,0.98778342,0.994943,0.969634291,0.15378521,0.164643897,0.170293061,0.159200825,0.177371245,0.977945172,0.927871796,0.980671393,0.978159118,0.978589788,0.023223333,0.026693333,0.023083333,0.02078,0.025583333,0.902133333,0.892936667,0.900483333,0.902723333,0.912806667,0.164085372,0.001072754,0.969591594,2.94E-04
18035600,Lake or Pond,405896.6554,5168926.827,Crow Wing,0,4.320764835,40.1336,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.27197748,0.295773556,0.299488479,0.284648247,0.309344015,0.987089274,0.86474194,0.990499489,0.996145262,0.976340109,0.202046417,0.214931175,0.221982893,0.210643498,0.229995316,0.98407145,0.947003056,0.98602008,0.984404036,0.984452211,0.031426667,0.044333333,0.051853333,0.041463333,0.053397143,0.909196667,0.908736667,0.907723333,0.90396,0.913053333,0.209404729,0.001599641,0.978259532,2.07E-04
18036100,Lake or Pond,408079.8431,5167323.115,Crow Wing,1,4.896706667,42.9196,1658.866261,1676.568132,1674.996014,1677.731645,1576.885758,2086.240135,2182.887968,2089.305359,1935.168283,1918.607566,Analog,Analog,Analog,Analog,Analog,0.381754303,0.384425794,0.391464767,0.397030558,0.420244433,0.994480706,0.929943918,0.995909643,0.998392537,0.989128125,0.307294124,0.308988838,0.323678723,0.326472306,0.359316052,0.986631558,0.974708644,0.987930725,0.984912939,0.988931295,0.936446667,0.931106667,0.926803333,0.941026667,0.871396667,0.925843333,0.944376667,0.90629,0.92299,0.89671,0.312782978,0.002637451,0.983720529,1.51E-04
18036600,Lake or Pond,407066.8436,5174336.342,Crow Wing,0,2.241877778,11.459,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.077777756,0.091198879,0.091464342,0.081098064,0.093777337,0.945235092,0.604360815,0.960861127,0.982852218,0.905068566,0.04117056,0.04488299,0.046768359,0.042441031,0.0489546,0.912866532,0.75412718,0.9238294,0.912918606,0.916048965,0.051126667,0.048,0.05413,0.047276667,0.055506667,0.743926667,0.685636667,0.742043333,0.740526667,0.753003333,0.051607833,2.92E-04,0.893659251,0.001859152
18037200,Lake or Pond,404626.3181,5143503.451,Crow Wing,0,4.354277229,57.0502,1571.746735,1591.207988,1588.176779,1587.251372,1479.605513,1993.243207,2081.469181,1995.637713,1841.479366,1828.344478,Analog,Analog,Analog,Analog,Analog,0.284882114,0.281735386,0.281032147,0.292025657,0.283403068,0.979189644,0.805730805,0.982453885,0.992760575,0.957988674,0.24697251,0.242126736,0.23664594,0.241694541,0.234271846,0.987045774,0.901471232,0.988666812,0.99016054,0.982047073,0.122653333,0.133953333,0.11918,0.1107,0.112753333,0.94161,0.770366667,0.93213,0.92491,0.94622,0.238072435,0.002324069,0.978681574,1.47E-04
18037300,Lake or Pond,401478.3842,5145709.807,Crow Wing,0,3.27244882,83.3935,1712.977831,1731.664114,1733.12328,1732.273648,1624.518783,2138.738531,2234.631537,2141.27749,1987.118538,1973.681274,Analog,Analog,Analog,Analog,Analog,0.571728332,0.575469565,0.596310073,0.564891593,0.60097006,0.998249773,0.975196256,0.99873509,0.999426582,0.996764034,0.508583912,0.520556,0.56639513,0.515369115,0.572597161,0.985208146,0.986077622,0.985698601,0.979850948,0.989083299,0.261626667,0.267993333,0.301963333,0.242146667,0.281843333,0.909943333,0.933796667,0.909233333,0.87639,0.922796667,0.54455154,0.005214467,0.98727895,1.07E-04
18037400,Lake or Pond,402909.9803,5151751.145,Crow Wing,0,2.896766026,52.2278,1729.78967,1747.237865,1751.365954,1748.717272,1636.842733,2150.087951,2248.401828,2152.119666,2002.034523,1986.987454,Analog,Analog,Analog,Analog,Analog,0.414072534,0.425299301,0.455529917,0.41305085,0.444506601,0.996764454,0.958418616,0.997746972,0.999014901,0.994498643,0.368013008,0.38588604,0.44619642,0.376481337,0.425169272,0.963781681,0.971009444,0.965611811,0.951184962,0.974053505,0.179943333,0.16096,0.212313333,0.102206667,0.227276667,0.898923333,0.928573333,0.88874,0.884866667,0.895996667,0.398213502,0.00226723,0.969512676,6.27E-04
18037500,Lake or Pond,402764.8861,5148896.487,Crow Wing,0,4.541807746,59.5022,1763.927291,1780.27102,1785.404214,1788.844075,1674.483502,2190.455744,2295.262995,2192.258644,2042.516017,2028.127197,Analog,NonAnalog,Analog,Analog,Analog,0.685969249,0.704982017,0.725256549,0.688064671,0.727191199,0.999223556,0.989291724,0.999472797,0.999792374,0.998752502,0.73938352,0.780959692,0.806583375,0.745131673,0.802737898,0.982054905,0.990029244,0.98238842,0.9746668,0.987284604,0.351076667,0.38079,0.420166667,0.326753333,0.423393333,0.86476,0.86489,0.829456667,0.81301,0.857576667,0.73998102,0.003781507,0.984946307,4.71E-04
18037700,Lake or Pond,403254.0578,5156211.881,Crow Wing,0,3.858911184,36.4583,1674.762969,1692.621921,1695.454443,1693.044917,1589.12808,2096.24937,2193.421006,2101.244705,1946.976311,1933.442304,Analog,Analog,Analog,Analog,Analog,0.317876789,0.32420157,0.342382269,0.330307865,0.353750407,0.992926597,0.914663554,0.995060376,0.997934115,0.987541689,0.242568597,0.246651555,0.278596614,0.259438164,0.292009632,0.977294713,0.964237066,0.979384158,0.973428691,0.982253441,0.19469,0.180626667,0.1892,0.171186667,0.19704,0.92931,0.948133333,0.91948,0.916636667,0.912693333,0.252596603,0.001828494,0.97431778,3.41E-04
18037800,Lake or Pond,401702.74,5169204.288,Crow Wing,0,4.492374026,38.4153,1617.284459,1635.83758,1648.274004,1649.958521,1542.619543,2045.349855,2140.890868,2051.23095,1897.710945,1883.391494,Analog,Analog,Analog,Analog,Analog,0.274290115,0.297956878,0.302008249,0.288224471,0.311950552,0.987236887,0.865960687,0.990611582,0.996211869,0.976619656,0.206453962,0.219536922,0.226841999,0.216118211,0.234765037,0.984491,0.948346138,0.986399746,0.984896982,0.984856236,0.076343333,0.083973333,0.08954,0.082953333,0.100660476,0.90122,0.876926667,0.88046,0.8974,0.893606667,0.212938067,0.001702289,0.978920059,2.10E-04
18037900,Lake or Pond,400900.5526,5134064.359,Crow Wing,1,3.421818993,97.1958,1683.415897,1700.542062,1699.857584,1702.626642,1586.347431,2105.125917,2205.82272,2108.47614,1955.778399,1941.303474,Analog,Analog,Analog,Analog,Analog,0.588580745,0.587610534,0.593605921,0.574412121,0.585446732,0.997841959,0.970999931,0.998377047,0.999338079,0.99586986,0.489957323,0.492125171,0.51186901,0.486149466,0.498484543,0.991134835,0.987177535,0.991507391,0.988048135,0.992831922,0.70172,0.689353333,0.69265,0.670546667,0.688853333,0.991053333,0.994156667,0.992003333,0.98935,0.992756667,0.518577497,0.007814843,0.991346077,3.82E-05
